9bc8ff9e-2f36-5094-ac12-b1bf81b53c15	396932ab-c4b3-4526-9201-9222f5f062a5	53891f08-a221-4ca8-a502-cf990bdb6020	Quant.seq.sample2	Quant.seq.sample1	RNA.seq.sample2	RNA.seq.sample1
WANG_HCP_PROSTATE_CANCER	0.211955357418849	0.202406233212532	0.130328310531534	0.14348921706884	0.144117905544393	0.198328610611593	0.204725014522248
WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_DN	0.135339243468603	0.0629529044282117	0.20310433362286	-0.0433782055301618	-0.0403264125378542	-0.00685465626910594	0.00978969855741114
WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_UP	-0.0775989780325905	-0.00794136033690571	0.0155373472867241	-0.0594140121361662	-0.0540743728308581	-0.0762605287356632	-0.075659351796602
WANG_LMO4_TARGETS_DN	0.11582446230889	0.178936753875263	0.198529593264618	0.156597136620155	0.157164616863343	0.146831642421065	0.157658388949548
WANG_LMO4_TARGETS_UP	0.160247057074241	0.202557813978548	0.190642131336207	0.163632178077969	0.163667337163102	0.195966232279396	0.203988593168434
WANG_LSD1_TARGETS_DN	0.225474609163693	0.114764933271904	0.00571535549162511	0.0828989698782428	0.0863029006619072	0.0644654534520536	0.0595313233182762
WANG_LSD1_TARGETS_UP	0.267309987636694	0.199789903105631	-0.0358792035201959	0.208748684737063	0.218013168251859	0.0822501904761959	0.0873575893390906
WANG_METASTASIS_OF_BREAST_CANCER	-0.0832923839261255	-0.0134681030279147	0.0259512556353668	-0.0593575906488946	-0.0609028376682564	-0.032131073009452	-0.0143499941220549
WANG_METASTASIS_OF_BREAST_CANCER_ESR1_DN	0.150071245539881	0.125796422256945	0.0807418342943439	0.0243323168183054	0.0270437082078027	0.0864299298903945	0.0645471406045786
WANG_METASTASIS_OF_BREAST_CANCER_ESR1_UP	0.168860056232816	0.175184306541061	0.207078867997688	0.353092139785829	0.349198320047418	0.28114383795041	0.287568635642673
WANG_METHYLATED_IN_BREAST_CANCER	0.340865299271957	0.339750053514549	0.288515855950477	0.113823764798572	0.150815439462524	0.374765604591353	0.369643033926324
WANG_MLL_TARGETS	0.053069932670528	-0.00143750647171545	-0.0909790604668951	-0.0771956472977509	-0.0743854687922549	-0.031569886947155	-0.0344088639081086
WANG_NEOPLASTIC_TRANSFORMATION_BY_CCND1_MYC	0.232253921734334	0.17634457643892	0.0300523139583993	-0.113411351425184	-0.126555186414688	0.0367797905827848	0.0445649268267807
WANG_NFKB_TARGETS	0.00834201769876556	-0.0355452425746323	-0.0876425619145204	0.0780698410869616	0.0652044048251565	-0.00682169861749736	-0.0245558226400305
WANG_PROSTATE_CANCER_ANDROGEN_INDEPENDENT	0.196781351569182	0.189676634780814	0.161943933375249	0.160076393899264	0.162886968374603	0.171479716672213	0.17418858309355
WANG_RECURRENT_LIVER_CANCER_DN	0.104895120530522	0.135366932164043	0.13099257802705	0.111869251427763	0.116673118380146	0.130854735001552	0.1493860872745
WANG_RECURRENT_LIVER_CANCER_UP	0.149652605768231	0.272875585968063	0.182769928859047	0.228305468749221	0.225471816273115	0.259114600842366	0.268146640213787
WANG_RESPONSE_TO_ANDROGEN_UP	0.0501881855757292	0.149240176256247	0.260639460102202	0.192941103806538	0.193627653209761	0.187788509885963	0.202401953017355
WANG_RESPONSE_TO_BEXAROTENE_DN	0.00747615196959832	0.101469488032942	0.0848409114017747	-0.0390522244034292	-0.0346327938916218	-0.0350496159125479	-0.0244068007562527
WANG_RESPONSE_TO_BEXAROTENE_UP	0.0517115057257961	0.0845379938609861	-0.00324397781126958	0.0829807033846568	0.0933763169023702	0.0616845179235184	0.0569967545515928
WANG_RESPONSE_TO_FORSKOLIN_DN	-0.0585878881942908	0.0406866820101983	0.359640389875898	0.0666643568987956	0.0623821493358154	0.0281899159900145	0.058009255311816
WANG_RESPONSE_TO_FORSKOLIN_UP	0.0744950197643552	0.159444919119427	0.226712461331576	0.202864643557454	0.202863197917991	0.215635309515139	0.224280782972594
WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_DN	0.162012642444407	0.215147437714876	0.175746080901834	0.252556368253769	0.254037519293831	0.234854496715029	0.234636099422549
WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP	0.0161782277451195	0.0800986797237385	0.122800702566272	-0.0248136154221046	-0.0254783194178746	0.00880602586324536	0.0134931377849657
WANG_SMARCE1_TARGETS_DN	0.136174382434142	0.189148774899413	0.123428396431828	0.111076561889133	0.114299005313111	0.171736905868281	0.179898502099549
WANG_SMARCE1_TARGETS_UP	0.177068981560606	0.134462047961696	-0.0367205988136752	-0.0182805712927679	-0.0135556346449335	0.0638932257285058	0.0684566618926368
WANG_TARGETS_OF_MLL_CBP_FUSION_DN	0.256796417466249	0.304239204564273	0.231920762764105	0.280368308999921	0.276686023844236	0.265050992626377	0.263211410011235
WANG_TARGETS_OF_MLL_CBP_FUSION_UP	0.194987376891399	0.146777058559592	0.159958651696234	0.0965725568576095	0.108089781365565	0.113986424193062	0.108262990055793
WANG_THOC1_TARGETS_DN	0.107037697834404	0.0875322483431151	-0.171347383565911	0.0757382322362294	0.0682326696909083	0.050395359573986	0.0484860034117351
WANG_THOC1_TARGETS_UP	0.179085986607922	0.0516415382864474	-0.291734956292795	0.109785561180576	0.124088222830818	0.0890237252355662	0.0878724548104956
WANG_TNF_TARGETS	0.0816000154687753	0.0818638025435964	0.00518006737254433	0.0453325821502805	0.0356670494037558	0.0477283106147825	0.039382568520106
WANG_TUMOR_INVASIVENESS_DN	0.238818991565209	0.299156955790357	0.27472169715445	0.230938949095975	0.234042409933519	0.257651849229467	0.263893550047067
WANG_TUMOR_INVASIVENESS_UP	0.3309858627457	0.35578851675531	0.333416822070335	0.310811486851312	0.309782418042884	0.324315757550824	0.326737259278715
WARTERS_IR_RESPONSE_5GY	0.163650946454264	0.10378548815456	0.193450958207513	0.128908467992042	0.137192454104483	0.166090040579663	0.165357010841625
WARTERS_RESPONSE_TO_IR_SKIN	0.0506385585750675	0.0568667722023735	0.109828926405442	0.0877498601367955	0.0987581495940693	0.118895295732812	0.126711761279925
WATANABE_COLON_CANCER_MSI_VS_MSS_DN	-0.126996027402581	-0.148542301132758	-0.10615215304259	-0.140493626202342	-0.160731867795913	-0.153670310555743	-0.150089731349105
WATANABE_COLON_CANCER_MSI_VS_MSS_UP	0.136489256019888	0.194359926802885	0.126930239529592	0.110256518789535	0.103776365442166	0.179002050499264	0.176385334027336
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_DN	0.256118263186719	0.286247067512825	0.207720572798352	0.164436455597617	0.170512577741748	0.263108144914175	0.272188795943033
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP	0.249574250582198	0.296692973300172	0.27026110736237	0.245974709243555	0.240186085723137	0.258025438143824	0.261846301020705
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN	-0.0518198862429436	0.176728028377629	0.307540140872705	-0.195915791565097	-0.213539927269838	0.00522802991614668	-0.0148825054436567
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP	0.211056391243611	0.113334562002274	-0.0573683042599312	-0.0423386793002065	-0.0429797032511334	-0.00839510720147474	-0.00833511830127742
WEBER_METHYLATED_HCP_IN_FIBROBLAST_DN	-0.137867028562243	-0.22408422374377	-0.0875075692492812	-0.163910303841559	-0.165237791099905	-0.151770964214447	-0.154123015357309
WEBER_METHYLATED_HCP_IN_FIBROBLAST_UP	-0.341401816147358	-0.290080912287064	-0.147936640972219	-0.0872724542866396	-0.0862610732769167	-0.178770293997031	-0.165752897689808
WEBER_METHYLATED_HCP_IN_SPERM_DN	-0.310022120130481	-0.308214819018551	-0.151539442204165	-0.189576347427721	-0.182884881421402	-0.252854526144577	-0.234886835003275
WEBER_METHYLATED_HCP_IN_SPERM_UP	-0.00609650429151728	-0.142351604666483	-0.0221965259288599	-0.088014941667426	-0.101642065423567	-0.0363514050515426	-0.0558918888652296
WEBER_METHYLATED_ICP_IN_FIBROBLAST	-0.471156503685446	-0.456266147221151	-0.406238026454266	-0.360294507755159	-0.328462605729401	-0.442219092772222	-0.426872295930811
WEBER_METHYLATED_ICP_IN_SPERM_DN	-0.45755652863789	-0.447061609784387	-0.379602169476911	-0.414829497194759	-0.409344790117612	-0.44946775384833	-0.43771593110574
WEBER_METHYLATED_IN_COLON_CANCER	-0.00260394288642544	-0.0693098875807616	-0.176378368781657	0.0235741781659603	0.0442655033569359	-0.00850790996407274	-0.0104133021284817
WEBER_METHYLATED_LCP_IN_FIBROBLAST_DN	-0.367096893883412	-0.184102407058199	-0.273272676072021	-0.123623846530791	-0.160723333389116	-0.317616195482948	-0.319804728751254
WEBER_METHYLATED_LCP_IN_FIBROBLAST_UP	-0.367222898822951	-0.372729066917097	-0.253256877644564	-0.149261792564509	-0.150383220756761	-0.295463185748435	-0.32193626257683
WEBER_METHYLATED_LCP_IN_SPERM_UP	-0.339144789254203	-0.336791989861441	-0.23809422861131	-0.0922937119557814	-0.0989760223524703	-0.287202842170921	-0.30663520217448
WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_H2O2	0.289928831585415	0.269595116528853	0.229275461536689	0.25573477186459	0.258040165568422	0.294392183011948	0.296840759348913
WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_TBH	0.23445209071429	0.220969823834885	0.170969793260603	0.157733503199731	0.163451586662962	0.217049912072757	0.217233557890577
WEIGEL_OXIDATIVE_STRESS_BY_TBH_AND_H2O2	0.368919047967736	0.3764125428726	0.270546686670105	0.203715447222141	0.198502572093406	0.344046451304789	0.355567455967974
WEIGEL_OXIDATIVE_STRESS_RESPONSE	0.311106242687775	0.296319818373624	0.210567362049556	0.193021468253096	0.182535261953892	0.269573523169631	0.263536084194642
WEINMANN_ADAPTATION_TO_HYPOXIA_DN	0.210354133182274	0.212984574065532	-0.0382714444864203	0.0189718058275927	0.034871007209774	0.188973386377636	0.188428453830935
WEINMANN_ADAPTATION_TO_HYPOXIA_UP	0.272591377692263	0.237930154077982	-0.0125268127216976	0.156846683046735	0.167808172635701	0.192929170749651	0.184710275281518
WEI_MIR34A_TARGETS	0.119820061523565	0.162947770688151	0.152060044845039	0.144221765376859	0.140330806015951	0.143148319181981	0.148924422376795
WELCH_GATA1_TARGETS	0.160497377798728	0.0718842437457183	0.106036229787214	0.12071406195985	0.118146307947626	0.192157617555499	0.181442901978816
WELCSH_BRCA1_TARGETS_DN	0.351996718654342	0.336198292850089	0.260304967859544	0.301954450589059	0.308093281663397	0.346367367606174	0.340347560033015
WELCSH_BRCA1_TARGETS_UP	0.252374180198021	0.316412781897324	0.244746746892513	0.216653361274314	0.22013700541098	0.255309831602206	0.264978897179424
WENDT_COHESIN_TARGETS_UP	0.00836728618427239	0.118876742952495	0.186788173585803	0.072688078807193	0.0690811258278503	0.0310809656020385	0.0890237778765039
WENG_POR_DOSAGE	0.231912771367057	0.142757293055799	0.032685897955671	0.21534331212645	0.203434904325238	0.177954163616274	0.171681855352803
WENG_POR_TARGETS_GLOBAL_DN	0.159180986143071	0.204555584032183	0.0782698891561918	0.154282594161938	0.151149501669925	0.168093018669068	0.152020498661084
WENG_POR_TARGETS_GLOBAL_UP	0.148437559717072	0.231639417816524	0.0285828001495242	0.198241935809018	0.187348796835826	0.195684149274896	0.194947037561222
WENG_POR_TARGETS_LIVER_DN	0.0474987435122132	0.0716795067689954	-0.0691090128741159	0.00626489546610033	0.0056610536212142	0.00170629026317444	-0.00928089911209146
WENG_POR_TARGETS_LIVER_UP	0.18119337561019	0.218621912925466	0.0808625589972681	0.213169258263591	0.210844061905315	0.208770705935624	0.210887477150352
WESTON_VEGFA_TARGETS	0.220144163543773	0.19814063916896	-0.055910982082929	0.0500821013101436	0.0661195303300624	0.0903463420008063	0.0959159488668409
WESTON_VEGFA_TARGETS_12HR	0.290316773846548	0.250214240904843	-0.177451671643504	0.113093323768929	0.142164066554952	0.27244704755797	0.284510743084988
WESTON_VEGFA_TARGETS_3HR	0.2012268697623	0.198626549276581	0.0215369234509941	0.0817521718895273	0.0940920187521194	0.0391905773753723	0.0464942905533978
WESTON_VEGFA_TARGETS_6HR	0.259713987455458	0.184659547811911	-0.217784603703474	0.0461762334738309	0.071130044062614	0.203370227317807	0.204658155343915
WEST_ADRENOCORTICAL_CARCINOMA_VS_ADENOMA_DN	0.273909244919251	0.361807545133951	0.333579095352051	-0.0953392795672573	-0.041007387506122	-0.0789223260306419	-0.0606364594391836
WEST_ADRENOCORTICAL_CARCINOMA_VS_ADENOMA_UP	0.155994072444632	0.166181525421759	0.109034215404423	0.15644876510487	0.158650498229609	0.129047635472073	0.105934524417992
WEST_ADRENOCORTICAL_TUMOR_DN	0.25469771959867	0.170980621345064	0.0994762957909455	0.0925767898663394	0.0923485798315652	0.133908156025999	0.127848909379876
WEST_ADRENOCORTICAL_TUMOR_MARKERS_DN	0.340526950627	0.181212319766191	-0.0658423867034117	-0.185944973675402	-0.146257896170869	-0.12466539562023	-0.141921231746621
WEST_ADRENOCORTICAL_TUMOR_MARKERS_UP	0.0360790113145859	0.199170649333441	0.00792053540904412	0.262027199795324	0.264484154858488	0.256722891109864	0.268770337048087
WEST_ADRENOCORTICAL_TUMOR_UP	0.192575249764438	0.261703401279775	0.205728390080605	0.261671132567648	0.259805928977415	0.270064757035647	0.274293794106215
WHITEFORD_PEDIATRIC_CANCER_MARKERS	0.187205745218891	0.264365991406824	0.181771139883944	0.366782942810887	0.366525206272995	0.317246630235888	0.329412996394163
WHITEHURST_PACLITAXEL_SENSITIVITY	0.0959175301812647	0.00752798329073013	0.0501205782782771	-0.0357042561665082	-0.0360911179176331	0.0228891449785473	0.013342117710682
WHITESIDE_CISPLATIN_RESISTANCE_DN	0.493366769951025	0.494991952072396	0.479786587504223	0.407688680517758	0.413583731517416	0.454688179265409	0.454898825128844
WHITESIDE_CISPLATIN_RESISTANCE_UP	0.207421854858718	0.283669985957413	0.0735373767308648	0.167953771305417	0.178878678193762	0.227657477277085	0.228348868628885
WHITE_NEUROBLASTOMA_WITH_1P36.3_DELETION	0.13378457927976	0.0676448375775779	-0.00463725242565272	0.0393543309157112	0.0328949516355824	0.134840372548554	0.118772508311162
WHITFIELD_CELL_CYCLE_G1_S	0.129814370920623	0.150463572592091	0.196954493436032	0.250580253133672	0.243995125447328	0.227074088622817	0.240470852300515
WHITFIELD_CELL_CYCLE_G2	0.13544237997997	0.208875176632486	0.133530854930074	0.182991512610614	0.189392791592221	0.228488323565236	0.231288449859767
WHITFIELD_CELL_CYCLE_G2_M	0.165880445363548	0.228471155685495	0.195761583212101	0.228779272433901	0.229300413348753	0.222860194637754	0.227109699932609
WHITFIELD_CELL_CYCLE_LITERATURE	0.155692739735323	0.232883002264936	0.117058976689776	0.358854485780946	0.355510594571272	0.320802118425018	0.323337258627717
WHITFIELD_CELL_CYCLE_M_G1	0.17742835813933	0.243939563954479	0.207043786251925	0.222036746633375	0.222736972754144	0.254760026868481	0.256650279944363
WHITFIELD_CELL_CYCLE_S	0.0426274597470969	0.0988690136396826	0.136889454183343	0.145080924086677	0.142081638393549	0.138002888498815	0.154717282856112
WIEDERSCHAIN_TARGETS_OF_BMI1_AND_PCGF2	0.238620202751275	0.183478029890968	0.0127884857129695	0.159654767955854	0.168229036652421	0.208390366186204	0.200948200830525
WIELAND_UP_BY_HBV_INFECTION	0.306604044803901	0.409144192678372	0.34596606838554	-0.0141502561186539	0.0141342248260476	0.10022334825845	0.098873093682139
WIEMANN_TELOMERE_SHORTENING_AND_CHRONIC_LIVER_DAMAGE_UP	0.27723428949312	0.241096966548545	0.0849099721464048	0.107805715204922	0.113151696760974	0.266415980836047	0.254163265245832
WIERENGA_PML_INTERACTOME	0.327592301008924	0.345792707537381	0.347112002661364	0.323943868199209	0.328081662692364	0.360262732806346	0.359912116765272
WIERENGA_STAT5A_TARGETS_DN	0.086052051031209	0.0664524306083384	0.0725719772407061	0.0153779826222902	0.0193302085794537	0.0278594320360988	0.0244119379493667
WIERENGA_STAT5A_TARGETS_GROUP1	0.169899355451168	0.130960335108948	0.0264688086308605	0.0610843428940273	0.0601514079178212	0.110381462173133	0.100365245058211
WIERENGA_STAT5A_TARGETS_GROUP2	0.184158876755506	0.196174315034928	0.136154597163306	0.138293818496446	0.143294596976797	0.127345048303379	0.132531705948691
WIERENGA_STAT5A_TARGETS_UP	0.169271963142643	0.145476953854634	0.0715331561482997	0.0814810082045895	0.080485785163689	0.10155641368487	0.097340775704127
WIKMAN_ASBESTOS_LUNG_CANCER_DN	0.157421621311118	0.16243000291379	0.217347795661314	0.103295484911423	0.0875141301166915	0.103288265517279	0.107321581045085
WIKMAN_ASBESTOS_LUNG_CANCER_UP	0.082649981735657	0.196862125209961	0.073399021451862	0.0829197483094879	0.0877573248632572	0.10532880116172	0.112452132342419
WILCOX_RESPONSE_TO_PROGESTERONE_DN	0.296916204459412	0.214570496232039	0.0401527535793269	-0.0203138860023141	-0.0174645083598543	0.218508576337907	0.218740315234107
WILCOX_RESPONSE_TO_PROGESTERONE_UP	0.0297505617932223	0.125379674495438	0.0594960363839067	0.152000571396849	0.15474297772661	0.124576513348209	0.14171408397996
WILENSKY_RESPONSE_TO_DARAPLADIB	0.0849431268333068	0.171936217059927	0.17492228185147	-0.0883219042739607	-0.030446109668001	-0.101492914648763	-0.109831324012635
WILLERT_WNT_SIGNALING	0.282450669187812	0.322500976128548	0.236276841836337	0.23566528862061	0.235829500027978	0.247423916368849	0.243250342425359
WILLIAMS_ESR1_TARGETS_DN	-0.0636344968095095	0.142648462140121	-0.0210304694258568	-0.0837116865286108	-0.0217637089343253	0.19324858288516	0.193996945178603
WILLIAMS_ESR1_TARGETS_UP	0.171487987154604	0.181390319103171	0.0114658958393961	0.152480050558629	0.151248994183229	0.211080622784005	0.204364050965056
WILLIAMS_ESR2_TARGETS_DN	0.247217807511278	0.248888308112725	0.245425163160866	0.284604826867066	0.294898647569572	0.298081682518481	0.303132453383741
WILLIAMS_ESR2_TARGETS_UP	0.0969097486582558	0.055324784074085	0.00426092970266287	0.0915484743079298	0.0860989992121624	0.129483233985476	0.132426250680708
WILSON_PROTEASES_AT_TUMOR_BONE_INTERFACE_DN	0.209703810207431	0.237251771414756	0.0438451398177141	0.0689591635386178	0.103101854081683	0.0534412821461689	0.062094564264326
WILSON_PROTEASES_AT_TUMOR_BONE_INTERFACE_UP	0.0905243375245421	0.173584205209334	0.146692873180935	0.11514570575168	0.0959545201829358	0.0393792840793602	0.0637552747675346
WINNEPENNINCKX_MELANOMA_METASTASIS_DN	0.14797819486394	0.0757343457206892	0.044508197034873	0.000102813877619784	0.00788588798853144	0.0155584711383901	0.000893250555845601
WINNEPENNINCKX_MELANOMA_METASTASIS_UP	0.142219744948882	0.240282337746967	0.174646359903189	0.327552714889226	0.330741296313141	0.285659575968213	0.29781457976737
WINTER_HYPOXIA_DN	-0.00132283959612549	0.0965305126369384	0.215873667090701	-0.208776317144295	-0.196788387463626	-0.149954019816801	-0.154655932367194
WINTER_HYPOXIA_METAGENE	0.270800050218587	0.279417939373442	0.153071152823216	0.182622689744992	0.1836890700655	0.258189266022389	0.261513407341312
WINTER_HYPOXIA_UP	0.243806101547212	0.22963432173004	0.104937612978837	0.269286918835216	0.275491483780808	0.309189946791275	0.310833877270227
WINZEN_DEGRADED_VIA_KHSRP	0.0513166352046351	0.116941867691875	-0.0315791575005989	-0.021611121564018	-0.00586198783167507	0.0911808311055454	0.0962038241955463
WNT_SIGNALING	0.143710854856116	0.170434556762796	0.0860632149182026	0.0980032134978829	0.0971378830253712	0.113511785865244	0.108089158041526
WONG_EMBRYONIC_STEM_CELL_CORE	0.261314130405234	0.3338325125938	0.230904758183057	0.329057571141818	0.331545355525427	0.311464330289486	0.313954066219229
WONG_ENDMETRIUM_CANCER_DN	0.180868246318364	0.0242102692177328	-0.188394872247839	-0.14284676704032	-0.141833063456474	-0.00590402857876193	0.000196529278237771
WONG_ENDMETRIUM_CANCER_UP	-0.0902658024433959	0.149674019811309	-0.196910359212387	0.0550749550267778	0.0436073439112433	-0.0243109736214635	-0.0210906730279782
WONG_MITOCHONDRIA_GENE_MODULE	0.257515639150274	0.28546000817347	0.188026000857201	0.296702735880804	0.303633449827222	0.229124266192916	0.227079327342436
WONG_PROTEASOME_GENE_MODULE	0.264005071883567	0.355977785980314	0.316307313625648	0.286868003278926	0.267077545416087	0.317020259093446	0.321791789608348
WOOD_EBV_EBNA1_TARGETS_DN	0.212175779607804	0.248024836507824	0.166563506949675	0.135737536878382	0.107825519598476	0.175883807978583	0.192135071370285
WOOD_EBV_EBNA1_TARGETS_UP	0.253544659248593	0.260917158239504	0.101117237698249	0.190632673680921	0.187851546546332	0.235028803586736	0.2320090286885
WOO_LIVER_CANCER_RECURRENCE_DN	0.0611701803092772	0.0419122608848285	-0.0461920947006552	-0.0155423648019255	-0.0175206539980328	-0.00479172930562109	-0.014437651021363
WOO_LIVER_CANCER_RECURRENCE_UP	0.281585608927378	0.268658919894344	0.0700406552070157	0.126823097903236	0.131188957699512	0.203541403266717	0.200626534074049
WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_DN	0.130608219687325	0.308389801041632	0.235455646525915	0.145897193984796	0.16001638723667	0.165423459068296	0.184312884956342
WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_UP	-0.0399446206432752	0.135376208425777	0.092472505074506	-0.0613312577217575	-0.0821499132870077	0.0224852714244642	0.0260856726799175
WORSCHECH_TUMOR_REJECTION_DN	0.29085715563682	0.271867471914903	0.18087288247785	0.261876260587881	0.244483772313462	0.307074477282796	0.305869348304676
WORSCHECH_TUMOR_REJECTION_UP	-0.0461398568500855	0.123597851837124	0.0133838061927057	-0.0905601265676888	-0.0871642928412124	-0.0500166774194378	-0.0388757912416995
WOTTON_RUNX_TARGETS_DN	0.115726666241233	0.184601601814287	0.0489502655998448	0.108576152403331	0.110711751450469	0.0632122432405118	0.0884477835036403
WOTTON_RUNX_TARGETS_UP	0.234210467967902	0.214800906988178	0.012390462022561	0.0950490911034143	0.112527706524321	0.0937174584728268	0.0722481306454711
WP_15Q112_COPY_NUMBER_VARIATION_SYNDROME	0.162446595020595	0.116946173056719	0.157762379494457	0.126614214183098	0.113161032114831	0.148864536592176	0.127645987497985
WP_15Q133_COPY_NUMBER_VARIATION_SYNDROME	0.0182920714986381	-0.0256198820768304	0.124867596142804	-0.0858517628691783	-0.0882033616532305	0.00879106817160157	0.0182983102764853
WP_16P112_DISTAL_DELETION_SYNDROME	0.235341848906937	0.225482391109041	0.248778592790708	0.0447144497446374	0.037347691061172	0.156095531548798	0.14402160852622
WP_16P112_PROXIMAL_DELETION_SYNDROME	0.238460083616292	0.196777963617929	0.233397106056546	0.196492321622146	0.195304547294572	0.220641928110487	0.224977068596844
WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME	-0.00986258835225334	0.0745844554064023	-0.0412214304003632	0.033495703675438	0.0339071244600071	0.0572363370794102	0.0617456397338183
WP_22Q112_COPY_NUMBER_VARIATION_SYNDROME	0.161116577779318	0.128479642218232	0.0818280982534249	0.159812560658829	0.162684086430571	0.115943534422084	0.110850521293391
WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME	0.10382797709375	0.153079636758719	0.167433607710979	0.154051721956112	0.150132888045076	0.131102643118796	0.134153162238796
WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION	0.22013243982844	0.190066247363116	0.262921211046016	0.18489342313852	0.187562468485457	0.241474608040742	0.234346061744299
WP_7OXOC_AND_7BETAHC_PATHWAYS	0.0364673188514423	-0.0155902118312233	-0.0952418751371104	0.0156210943223626	0.0225195196214191	-0.0752833909229481	-0.0848631318494281
WP_7Q1123_COPY_NUMBER_VARIATION_SYNDROME	0.258841167632658	0.242338583238844	0.182767571481655	0.181163945531787	0.181290678359717	0.204656267991897	0.206403391493413
WP_ACETYLCHOLINE_SYNTHESIS	0.174212816103362	0.079761419476403	0.12062726563091	0.160845740018159	0.161575608346589	0.0549441858623128	0.0294635296779605
WP_ACE_INHIBITOR_PATHWAY	0.140488338033899	-0.0208934804868832	0.0553278351191015	-0.0701847978377878	-0.058907892511801	0.0720757868443413	0.0619333527094528
WP_ACQUIRED_PARTIAL_LIPODYSTROPHY_BARRAQUERSIMONS_SYNDROME	0.338514978847239	0.267590399014679	0.0935876693660855	0.225558600468006	0.217677233207039	0.229630498732632	0.223169649565104
WP_ACTIVATION_OF_NLRP3_INFLAMMASOME_BY_SARSCOV2	0.146834526536141	0.216718693035782	0.21457451508958	-0.0611901899242693	-0.0572550771992941	0.119214593137704	0.121537598103299
WP_ACUTE_VIRAL_MYOCARDITIS	0.135881968056145	0.217427931976746	0.133095060529426	0.127663177423834	0.133262261673423	0.152312437742814	0.159287709060915
WP_ADIPOGENESIS	0.199019422657995	0.177337727763042	0.150338735421777	0.113700918248763	0.116779513852232	0.159650793544385	0.164752252520899
WP_AEROBIC_GLYCOLYSIS	0.445214242220275	0.432454465412662	0.333836941704849	0.355781631588283	0.359609077470552	0.475177125342524	0.469750379604334
WP_AGERAGE_PATHWAY	0.215913350958964	0.253762650476554	0.25863207751817	0.123740628686465	0.116991681695609	0.205569139725564	0.20285416171356
WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION	0.0991889958884239	0.19772724345225	0.244083963592856	0.100755712275684	0.0987222210186937	0.183525980401178	0.202950064654977
WP_ALANINE_AND_ASPARTATE_METABOLISM	0.0751216484331278	0.0405601847475025	-0.161910207492515	-0.0701325525494418	-0.0875115696489527	-0.0124199074304209	-0.0182176237933733
WP_ALLOGRAFT_REJECTION	0.290466543752476	0.384024978876592	0.315501381837278	-0.170447106061673	-0.130124725863184	0.0133061833793578	0.0197877168489449
WP_ALPHA_6_BETA_4_SIGNALING_PATHWAY	0.264525335260054	0.293963031785143	0.187023010072259	0.106764626905266	0.106285047500125	0.239751112872687	0.232419139717303
WP_ALTERED_GLYCOSYLATION_OF_MUC1_IN_TUMOR_MICROENVIRONMENT	0.195723504751059	0.221239263248113	0.252041667865198	0.124601165665043	0.115404920184047	0.252691464050702	0.244235496581296
WP_ALTERNATIVE_PATHWAY_OF_FETAL_ANDROGEN_SYNTHESIS	0.0653839256588256	-0.134516483423801	-0.275213919022838	-0.14078703998825	-0.11168746532419	-0.194259801100523	-0.216075666732915
WP_ALZHEIMERS_DISEASE	0.191228398505234	0.180702809633946	0.167439052001175	0.138396977642742	0.1395450780467	0.180564297120519	0.183712097877657
WP_ALZHEIMERS_DISEASE_AND_MIRNA_EFFECTS	0.191446740246137	0.181078850130451	0.167019803354014	0.137499757649988	0.138869008529543	0.18162846432706	0.184843616927726
WP_AMINO_ACID_METABOLISM	0.188953766726645	0.171784540248559	0.0686253192587133	0.152373625776274	0.146896957665291	0.135718136846266	0.136751966949436
WP_AMINO_ACID_METABOLISM_PATHWAY_EXCERPT_HISTIDINE_CATABOLISM_EXTENSION	-0.0794414718663288	-0.159315093030983	-0.156393773524036	-0.0763730434716202	-0.113140619640446	-0.0942652637200106	-0.106344975964712
WP_AMPACTIVATED_PROTEIN_KINASE_AMPK_SIGNALING	0.134300088463957	0.168460482737513	0.177137270660955	0.0715843590303002	0.0693447052924264	0.144349598187925	0.137097067329979
WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS	0.180777275914539	0.2365009194932	0.215620773557921	-0.0935145767777155	-0.105977676064054	0.0977845493213468	0.0816953387767242
WP_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.235828194904411	0.25851197114584	0.184958708869869	0.166328714972271	0.165021320538896	0.198717776838876	0.194129859365273
