set_name	gsva_score	sd	up_down
VERNELL_RETINOBLASTOMA_PATHWAY_DN	0.228331408126383	0.011036243611306	red
VERNELL_RETINOBLASTOMA_PATHWAY_UP	0.223632597596283	0.00288747117253371	red
VERNOCHET_ADIPOGENESIS	0.0238114240220012	0.0140911325246533	red
VERRECCHIA_DELAYED_RESPONSE_TO_TGFB1	0.0570541857802827	0.00237829749461475	red
VERRECCHIA_EARLY_RESPONSE_TO_TGFB1	0.204369316077159	0.000105459564829749	red
VERRECCHIA_RESPONSE_TO_TGFB1_C1	0.194949699835909	0.00274966565012741	red
VERRECCHIA_RESPONSE_TO_TGFB1_C2	0.207239760231017	0.000974061941623935	red
VERRECCHIA_RESPONSE_TO_TGFB1_C3	0.210945907956543	0.00267105243983482	red
VERRECCHIA_RESPONSE_TO_TGFB1_C4	0.0142825925956123	0.0151058323541486	red
VERRECCHIA_RESPONSE_TO_TGFB1_C5	0.111997204894257	0.00762362128000396	red
VERRECCHIA_RESPONSE_TO_TGFB1_C6	-0.0315056668595766	0.0103142046359596	blue
VETTER_TARGETS_OF_PRKCA_AND_ETS1_DN	0.152346008199963	0.0119201747514276	red
VETTER_TARGETS_OF_PRKCA_AND_ETS1_UP	0.147934901139683	0.00607991472781505	red
VICENT_METASTASIS_UP	-0.0593858632404298	0.00735838947626504	blue
VIETOR_IFRD1_TARGETS	0.279576117336679	2.3797635043349e-06	red
VILIMAS_NOTCH1_TARGETS_DN	-0.135901885051399	0.034705178064555	blue
VILIMAS_NOTCH1_TARGETS_UP	0.0206303400429185	0.00168848837586196	red
VILLANUEVA_LIVER_CANCER_KRT19_DN	0.0382322230039712	3.80015067125985e-05	red
VILLANUEVA_LIVER_CANCER_KRT19_UP	0.181084676509121	0.00271632510356641	red
VISALA_AGING_LYMPHOCYTE_DN	0.0874532501569767	0.0162792107832118	red
VISALA_AGING_LYMPHOCYTE_UP	0.107037917340985	0.0138733839479223	red
VISALA_RESPONSE_TO_HEAT_SHOCK_AND_AGING_DN	0.381080843272869	0.00616082393243053	red
VISALA_RESPONSE_TO_HEAT_SHOCK_AND_AGING_UP	0.266622411505223	0.0032923936761634	red
WACKER_HYPOXIA_TARGETS_OF_VHL	0.0473052591146018	0.00521672493186983	red
WAESCH_ANAPHASE_PROMOTING_COMPLEX	0.133167417397716	0.00451447020941533	red
WAGNER_APO2_SENSITIVITY	-0.123782021525356	0.00518545905790449	blue
WAGSCHAL_EHMT2_TARGETS_UP	0.151820596007751	0.00395954233600883	red
WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_36HR	0.140896369617968	0.00151881566544067	red
WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_36HR	0.159507600432802	0.000392261227391878	red
WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_WITH_H4K20ME1_MARK	0.148082753239783	0.00117943392391204	red
WAKASUGI_HAVE_ZNF143_BINDING_SITES	0.183129484515206	0.00113908215236401	red
WALLACE_JAK2_TARGETS_UP	0.311606252695141	0.00582334961405083	red
WALLACE_PROSTATE_CANCER_DN	0.021042896286058	0.00892904811637703	red
WALLACE_PROSTATE_CANCER_RACE_DN	0.0788999712045553	0.00164400232146686	red
WALLACE_PROSTATE_CANCER_RACE_UP	-0.0708472350953246	0.00642929033371472	blue
WALLACE_PROSTATE_CANCER_UP	0.162697742955293	0.00684405988205289	red
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_DN	0.0608442582171067	0.00288901134310691	red
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP	0.0934317509986359	0.00356422427508608	red
WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN	0.0763418226787051	0.000868434138390501	red
WAMUNYOKOLI_OVARIAN_CANCER_LMP_UP	0.165517833728306	0.000457578408622235	red
WANG_ADIPOGENIC_GENES_REPRESSED_BY_SIRT1	0.115864445834093	0.0157720209729706	red
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_DN	0.202347408311713	0.0032121981500476	red
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP	0.0220206712660289	0.0309362109538464	red
WANG_BARRETTS_ESOPHAGUS_DN	0.20341834638173	0.00508909442754566	red
WANG_BARRETTS_ESOPHAGUS_UP	0.0576034942348353	0.00500584132507888	red
WANG_CISPLATIN_RESPONSE_AND_XPC_DN	0.146887684584247	1.17137506957396e-05	red
WANG_CISPLATIN_RESPONSE_AND_XPC_UP	0.135278554303113	0.00378109596530141	red
WANG_CLASSIC_ADIPOGENIC_TARGETS_OF_PPARG	0.0734482452514932	0.0182252631690743	red
WANG_CLIM2_TARGETS_DN	0.167521721605034	0.00228165667102997	red
WANG_CLIM2_TARGETS_UP	0.11878012001232	0.000677173390719699	red
WANG_ESOPHAGUS_CANCER_PROGRESSION_UP	0.20258477579991	0.0173496891380638	red
WANG_ESOPHAGUS_CANCER_VS_NORMAL_DN	0.149254478834747	0.000360563987140871	red
WANG_ESOPHAGUS_CANCER_VS_NORMAL_UP	0.115743393030123	0.0125664694051326	red
WANG_HCP_PROSTATE_CANCER	0.143803561306616	0.000444549884317302	red
WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_DN	-0.041852309034008	0.00215794351963826	blue
WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_UP	-0.0567441924835121	0.00377569516187358	blue
WANG_LMO4_TARGETS_DN	0.156880876741749	0.0004012691281482	red
WANG_LMO4_TARGETS_UP	0.163649757620535	2.48612275178529e-05	red
WANG_LSD1_TARGETS_DN	0.084600935270075	0.00240694253981869	red
WANG_LSD1_TARGETS_UP	0.213380926494461	0.00655097911750337	red
WANG_METASTASIS_OF_BREAST_CANCER	-0.0601302141585755	0.00109265464599902	blue
WANG_METASTASIS_OF_BREAST_CANCER_ESR1_DN	0.025688012513054	0.00191724323796431	red
WANG_METASTASIS_OF_BREAST_CANCER_ESR1_UP	0.351145229916623	0.00275334634174893	red
WANG_METHYLATED_IN_BREAST_CANCER	0.132319602130548	0.026157064002327	red
WANG_MLL_TARGETS	-0.0757905580450029	0.00198709627758086	blue
WANG_NEOPLASTIC_TRANSFORMATION_BY_CCND1_MYC	-0.119983268919936	0.0092940948518756	blue
WANG_NFKB_TARGETS	0.071637122956059	0.00909723722364569	red
WANG_PROSTATE_CANCER_ANDROGEN_INDEPENDENT	0.161481681136934	0.00198737627054215	red
WANG_RECURRENT_LIVER_CANCER_DN	0.114271184903954	0.00339684689794824	red
WANG_RECURRENT_LIVER_CANCER_UP	0.226888642511168	0.00200369488138057	red
WANG_RESPONSE_TO_ANDROGEN_UP	0.19328437850815	0.000485463738638613	red
WANG_RESPONSE_TO_BEXAROTENE_DN	-0.0368425091475255	0.00312500928388178	blue
WANG_RESPONSE_TO_BEXAROTENE_UP	0.0881785101435135	0.0073508088129697	red
WANG_RESPONSE_TO_FORSKOLIN_DN	0.0645232531173055	0.00302797800623158	red
WANG_RESPONSE_TO_FORSKOLIN_UP	0.202863920737722	1.02222146694692e-06	red
WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_DN	0.2532969437738	0.00104733194438921	red
WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP	-0.0251459674199896	0.000470016702890722	blue
WANG_SMARCE1_TARGETS_DN	0.112687783601122	0.00227861159708459	red
WANG_SMARCE1_TARGETS_UP	-0.0159181029688507	0.00334103474436054	blue
WANG_TARGETS_OF_MLL_CBP_FUSION_DN	0.278527166422078	0.00260376880384756	red
WANG_TARGETS_OF_MLL_CBP_FUSION_UP	0.102331169111587	0.00814390755002341	red
WANG_THOC1_TARGETS_DN	0.0719854509635688	0.00530723417241633	red
WANG_THOC1_TARGETS_UP	0.116936892005697	0.0101135090419028	red
WANG_TNF_TARGETS	0.0404998157770181	0.00683456374884824	red
WANG_TUMOR_INVASIVENESS_DN	0.232490679514747	0.00219447820337404	red
WANG_TUMOR_INVASIVENESS_UP	0.310296952447098	0.000727661532746773	red
WARTERS_IR_RESPONSE_5GY	0.133050461048263	0.00585766275536217	red
WARTERS_RESPONSE_TO_IR_SKIN	0.0932540048654324	0.00778403612450271	red
WATANABE_COLON_CANCER_MSI_VS_MSS_DN	-0.150612746999127	0.0143105978701059	blue
WATANABE_COLON_CANCER_MSI_VS_MSS_UP	0.107016442115851	0.0045821603750532	red
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_DN	0.167474516669682	0.00429646717143256	red
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP	0.243080397483346	0.00409317494502317	red
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN	-0.204727859417467	0.0124621458693744	blue
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP	-0.04265919127567	0.000453272382603407	blue
WEBER_METHYLATED_HCP_IN_FIBROBLAST_DN	-0.164574047470732	0.000938675242314606	blue
WEBER_METHYLATED_HCP_IN_FIBROBLAST_UP	-0.0867667637817781	0.000715154370338386	blue
WEBER_METHYLATED_HCP_IN_SPERM_DN	-0.186230614424561	0.00473158098914738	blue
WEBER_METHYLATED_HCP_IN_SPERM_UP	-0.0948285035454964	0.00963583161603537	blue
WEBER_METHYLATED_ICP_IN_FIBROBLAST	-0.34437855674228	0.0225085537804791	blue
WEBER_METHYLATED_ICP_IN_SPERM_DN	-0.412087143656186	0.00387827356707209	blue
WEBER_METHYLATED_IN_COLON_CANCER	0.0339198407614481	0.0146309763542749	red
WEBER_METHYLATED_LCP_IN_FIBROBLAST_DN	-0.142173589959953	0.026233298736063	blue
WEBER_METHYLATED_LCP_IN_FIBROBLAST_UP	-0.149822506660635	0.000792969479355043	blue
WEBER_METHYLATED_LCP_IN_SPERM_UP	-0.0956348671541258	0.00472510699549209	blue
WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_H2O2	0.256887468716506	0.00163015952128476	red
WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_TBH	0.160592544931347	0.00404329559224186	red
WEIGEL_OXIDATIVE_STRESS_BY_TBH_AND_H2O2	0.201109009657774	0.00368605935300706	red
WEIGEL_OXIDATIVE_STRESS_RESPONSE	0.187778365103494	0.00741486758308778	red
WEINMANN_ADAPTATION_TO_HYPOXIA_DN	0.0269214065186833	0.011242433112791	red
WEINMANN_ADAPTATION_TO_HYPOXIA_UP	0.162327427841218	0.00775094362026415	red
WEI_MIR34A_TARGETS	0.142276285696405	0.0027513237494193	red
WELCH_GATA1_TARGETS	0.119430184953738	0.00181567627446224	red
WELCSH_BRCA1_TARGETS_DN	0.305023866126228	0.00434080908122305	red
WELCSH_BRCA1_TARGETS_UP	0.218395183342647	0.00246330839227702	red
WENDT_COHESIN_TARGETS_UP	0.0708846023175217	0.00255050091111426	red
WENG_POR_DOSAGE	0.209389108225844	0.00842051590937137	red
WENG_POR_TARGETS_GLOBAL_DN	0.152716047915932	0.00221543094718649	red
WENG_POR_TARGETS_GLOBAL_UP	0.192795366322422	0.00770261243635158	red
WENG_POR_TARGETS_LIVER_DN	0.00596297454365726	0.00042698066328318	red
WENG_POR_TARGETS_LIVER_UP	0.212006660084453	0.00164416211252775	red
WESTON_VEGFA_TARGETS	0.058100815820103	0.0113401748127825	red
WESTON_VEGFA_TARGETS_12HR	0.127628695161941	0.0205561193581271	red
WESTON_VEGFA_TARGETS_3HR	0.0879220953208233	0.00872558939534248	red
WESTON_VEGFA_TARGETS_6HR	0.0586531387682225	0.0176450086837732	red
WEST_ADRENOCORTICAL_CARCINOMA_VS_ADENOMA_DN	-0.0681733335366896	0.0384184493111243	blue
WEST_ADRENOCORTICAL_CARCINOMA_VS_ADENOMA_UP	0.15754963166724	0.00155686042286639	red
WEST_ADRENOCORTICAL_TUMOR_DN	0.0924626848489523	0.000161368863123657	red
WEST_ADRENOCORTICAL_TUMOR_MARKERS_DN	-0.166101434923136	0.0280630016289314	blue
WEST_ADRENOCORTICAL_TUMOR_MARKERS_UP	0.263255677326906	0.00173732958623386	red
WEST_ADRENOCORTICAL_TUMOR_UP	0.260738530772532	0.00131889810694737	red
WHITEFORD_PEDIATRIC_CANCER_MARKERS	0.366654074541941	0.000182247253703224	red
WHITEHURST_PACLITAXEL_SENSITIVITY	-0.0358976870420707	0.000273552567602149	blue
WHITESIDE_CISPLATIN_RESISTANCE_DN	0.410636206017587	0.00416843053729877	red
WHITESIDE_CISPLATIN_RESISTANCE_UP	0.17341622474959	0.00772507574457998	red
WHITE_NEUROBLASTOMA_WITH_1P36.3_DELETION	0.0361246412756468	0.00456747089123501	red
WHITFIELD_CELL_CYCLE_G1_S	0.2472876892905	0.00465638844199285	red
WHITFIELD_CELL_CYCLE_G2	0.186192152101417	0.00452638777616133	red
WHITFIELD_CELL_CYCLE_G2_M	0.229039842891327	0.000368502274845612	red
WHITFIELD_CELL_CYCLE_LITERATURE	0.357182540176109	0.00236448814991002	red
WHITFIELD_CELL_CYCLE_M_G1	0.222386859693759	0.000495134638359929	red
WHITFIELD_CELL_CYCLE_S	0.143581281240113	0.00212081525232699	red
WIEDERSCHAIN_TARGETS_OF_BMI1_AND_PCGF2	0.163941902304137	0.00606292353905812	red
WIELAND_UP_BY_HBV_INFECTION	-8.01564630311617e-06	0.0200001482783401	blue
WIEMANN_TELOMERE_SHORTENING_AND_CHRONIC_LIVER_DAMAGE_UP	0.110478705982948	0.00378017981038297	red
WIERENGA_PML_INTERACTOME	0.326012765445786	0.00292586254526605	red
WIERENGA_STAT5A_TARGETS_DN	0.0173540956008719	0.00279464577509183	red
WIERENGA_STAT5A_TARGETS_GROUP1	0.0606178754059243	0.000659684648081443	red
WIERENGA_STAT5A_TARGETS_GROUP2	0.140794207736621	0.00353608437466838	red
WIERENGA_STAT5A_TARGETS_UP	0.0809833966841392	0.000703728961013778	red
WIKMAN_ASBESTOS_LUNG_CANCER_DN	0.095404807514057	0.0111591029916651	red
WIKMAN_ASBESTOS_LUNG_CANCER_UP	0.0853385365863726	0.00342068318567932	red
WILCOX_RESPONSE_TO_PROGESTERONE_DN	-0.0188891971810842	0.00201481425314469	blue
WILCOX_RESPONSE_TO_PROGESTERONE_UP	0.15337177456173	0.00193917411254311	red
WILENSKY_RESPONSE_TO_DARAPLADIB	-0.0593840069709809	0.040924366832434	blue
WILLERT_WNT_SIGNALING	0.235747394324294	0.000116114999698647	red
WILLIAMS_ESR1_TARGETS_DN	-0.0527376977314681	0.0438038350377116	blue
WILLIAMS_ESR1_TARGETS_UP	0.151864522370929	0.000870488311068054	red
WILLIAMS_ESR2_TARGETS_DN	0.289751737218319	0.00727883042306031	red
WILLIAMS_ESR2_TARGETS_UP	0.0888237367600461	0.00385336079412439	red
WILSON_PROTEASES_AT_TUMOR_BONE_INTERFACE_DN	0.0860305088101502	0.024142528010955	red
WILSON_PROTEASES_AT_TUMOR_BONE_INTERFACE_UP	0.105550112967308	0.0135702174546685	red
WINNEPENNINCKX_MELANOMA_METASTASIS_DN	0.00399435093307561	0.00550346448230309	red
WINNEPENNINCKX_MELANOMA_METASTASIS_UP	0.329147005601184	0.00225466754721582	red
WINTER_HYPOXIA_DN	-0.20278235230396	0.00847674636958877	blue
WINTER_HYPOXIA_METAGENE	0.183155879905246	0.000754044755954846	red
WINTER_HYPOXIA_UP	0.272389201308012	0.00438728994734061	red
WINZEN_DEGRADED_VIA_KHSRP	-0.0137365546978465	0.0111363192599535	blue
WNT_SIGNALING	0.097570548261627	0.000611881045080437	red
WONG_EMBRYONIC_STEM_CELL_CORE	0.330301463333622	0.00175912920777986	red
WONG_ENDMETRIUM_CANCER_DN	-0.142339915248397	0.000716796678250733	blue
WONG_ENDMETRIUM_CANCER_UP	0.0493411494690106	0.00810882558380469	red
WONG_MITOCHONDRIA_GENE_MODULE	0.300168092854013	0.00490075482997637	red
WONG_PROTEASOME_GENE_MODULE	0.276972774347507	0.0139939669576	red
WOOD_EBV_EBNA1_TARGETS_DN	0.121781528238429	0.0197367766952179	red
WOOD_EBV_EBNA1_TARGETS_UP	0.189242110113627	0.00196655385620981	red
WOO_LIVER_CANCER_RECURRENCE_DN	-0.0165315093999791	0.00139886170571555	blue
WOO_LIVER_CANCER_RECURRENCE_UP	0.129006027801374	0.00308712906765686	red
WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_DN	0.152956790610733	0.00998377729328297	red
WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_UP	-0.0717405855043826	0.0147210125253755	blue
WORSCHECH_TUMOR_REJECTION_DN	0.253180016450672	0.0122983464005497	red
WORSCHECH_TUMOR_REJECTION_UP	-0.0888622097044506	0.00240121705577349	blue
WOTTON_RUNX_TARGETS_DN	0.1096439519269	0.0015100965681268	red
WOTTON_RUNX_TARGETS_UP	0.103788398813868	0.0123592474898752	red
WP_15Q112_COPY_NUMBER_VARIATION_SYNDROME	0.119887623148964	0.00951283626900909	red
WP_15Q133_COPY_NUMBER_VARIATION_SYNDROME	-0.0870275622612044	0.00166283144683338	blue
WP_16P112_DISTAL_DELETION_SYNDROME	0.0410310704029047	0.00520908502044323	red
WP_16P112_PROXIMAL_DELETION_SYNDROME	0.195898434458359	0.000839883281546454	red
WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME	0.0337014140677226	0.000290918426689895	red
WP_22Q112_COPY_NUMBER_VARIATION_SYNDROME	0.1612483235447	0.00203047534555071	red
WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME	0.152092305000594	0.00277103403283705	red
WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION	0.186227945811989	0.00188730006411345	red
WP_7OXOC_AND_7BETAHC_PATHWAYS	0.0190703069718908	0.00487792330847168	red
WP_7Q1123_COPY_NUMBER_VARIATION_SYNDROME	0.181227311945752	8.96136420279122e-05	red
WP_ACETYLCHOLINE_SYNTHESIS	0.161210674182374	0.000516094844406124	red
WP_ACE_INHIBITOR_PATHWAY	-0.0645463451747944	0.00797397622680396	blue
WP_ACQUIRED_PARTIAL_LIPODYSTROPHY_BARRAQUERSIMONS_SYNDROME	0.221617916837522	0.00557296823525143	red
WP_ACTIVATION_OF_NLRP3_INFLAMMASOME_BY_SARSCOV2	-0.0592226335617817	0.00278254489256342	blue
WP_ACUTE_VIRAL_MYOCARDITIS	0.130462719548629	0.00395915044131915	red
WP_ADIPOGENESIS	0.115240216050498	0.00217689582774382	red
WP_AEROBIC_GLYCOLYSIS	0.357695354529418	0.00270641293797648	red
WP_AGERAGE_PATHWAY	0.120366155191037	0.00477222618310339	red
WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION	0.0997389666471886	0.00143789545730116	red
WP_ALANINE_AND_ASPARTATE_METABOLISM	-0.0788220610991972	0.0122888208414211	blue
WP_ALLOGRAFT_REJECTION	-0.150285915962428	0.0285122284719334	blue
WP_ALPHA_6_BETA_4_SIGNALING_PATHWAY	0.106524837202696	0.000339113849492885	red
WP_ALTERED_GLYCOSYLATION_OF_MUC1_IN_TUMOR_MICROENVIRONMENT	0.120003042924545	0.00650272754106815	red
WP_ALTERNATIVE_PATHWAY_OF_FETAL_ANDROGEN_SYNTHESIS	-0.12623725265622	0.0205765065746006	blue
WP_ALZHEIMERS_DISEASE	0.138971027844721	0.000811829581122044	red
WP_ALZHEIMERS_DISEASE_AND_MIRNA_EFFECTS	0.138184383089765	0.000968206582078495	red
WP_AMINO_ACID_METABOLISM	0.149635291720782	0.00387258915958464	red
WP_AMINO_ACID_METABOLISM_PATHWAY_EXCERPT_HISTIDINE_CATABOLISM_EXTENSION	-0.0947568315560329	0.0259986024367693	blue
WP_AMPACTIVATED_PROTEIN_KINASE_AMPK_SIGNALING	0.0704645321613633	0.00158367434556038	red
WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS	-0.0997461264208848	0.00881274201997119	blue
WP_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.165675017755583	0.000924467469525158	red
WP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	0.218420426437875	0.000211997618425475	red
WP_ANGIOGENESIS	0.0233354255626879	0.00694717124128991	red
WP_ANGIOPOIETINLIKE_PROTEIN_8_REGULATORY_PATHWAY	0.0698172476268288	0.0021376478691389	red
WP_ANGIOTENSIN_II_RECEPTOR_TYPE_1_PATHWAY	0.145820886447412	0.00356198748395877	red
WP_ANTIVIRAL_AND_ANTIINFLAMMATORY_EFFECTS_OF_NRF2_ON_SARSCOV2_PATHWAY	0.0937707539257311	0.000688921815329171	red
WP_APOE_AND_MIR146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS	0.254773129022163	0.0256646559263641	red
WP_APOPTOSIS	0.132227635996913	0.00221184440856833	red
WP_APOPTOSISRELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER	0.200623816757083	0.00654241722097102	red
WP_APOPTOSIS_MODULATION_AND_SIGNALING	0.12795471114161	0.00520202605049678	red
WP_APOPTOSIS_MODULATION_BY_HSP70	0.162394829390084	0.0107255299448808	red
WP_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY	-0.0383249026562415	0.0033604671258653	blue
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY_WP2586	0.152010725085724	0.00275383150119097	red
WP_ARYL_HYDROCARBON_RECEPTOR_PATHWAY_WP2873	0.124532104360446	0.00140740270503655	red
WP_ASPIRIN_AND_MIRNAS	0.0583465067444428	0.00744801994554794	red
WP_ATM_SIGNALING_IN_DEVELOPMENT_AND_DISEASE	0.133699751970424	0.000587306689830438	red
WP_ATM_SIGNALING_PATHWAY	0.128622172287853	0.00124088024537664	red
WP_ATR_SIGNALING	0.0915356797692478	0.00289699761456917	red
WP_AUTOPHAGY	0.112793990758525	0.00737649885377908	red
WP_AUTOSOMAL_RECESSIVE_OSTEOPETROSIS_PATHWAYS	-0.102703189548736	0.000368707097325023	blue
WP_BASE_EXCISION_REPAIR	0.287116245707079	0.00488387976827705	red
WP_BDNFTRKB_SIGNALING	0.0556413598976532	0.00288031408059028	red
WP_BENZOAPYRENE_METABOLISM	-0.0687067005633892	0.0258973946567302	blue
WP_BILE_ACIDS_SYNTHESIS_AND_ENTEROHEPATIC_CIRCULATION	0.10780114993753	0.0301491824956848	red
WP_BIOGENIC_AMINE_SYNTHESIS	-0.105014059947812	0.0131606985935147	blue
WP_BIOMARKERS_FOR_PYRIMIDINE_METABOLISM_DISORDERS	0.198256484716954	0.0011465384355465	red
WP_BIOMARKERS_FOR_UREA_CYCLE_DISORDERS	0.0322269508147432	0.0066577775915228	red
WP_BIOTIN_METABOLISM_INCLUDING_IEMS	-0.093643979306153	0.000416781596224394	blue
WP_BLADDER_CANCER	0.145723498107031	0.00137454382151167	red
WP_BLOOD_CLOTTING_CASCADE	0.0375195653414166	0.0104122867518022	red
WP_BMP2WNT4FOXO1_PATHWAY_IN_PRIMARY_ENDOMETRIAL_STROMAL_CELL_DIFFERENTIATION	-0.0387929354659137	0.0137195297594297	blue
WP_BMP_SIGNALING_IN_EYELID_DEVELOPMENT	0.0833507244174911	0.00136683806370137	red
WP_BONE_MORPHOGENIC_PROTEIN_BMP_SIGNALING_AND_REGULATION	0.0377555942469965	0.00109655058322632	red
WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY	0.0678649536741518	0.00168117676651293	red
WP_BREAST_CANCER_PATHWAY	0.0864850422621684	0.00297498241590245	red
WP_BURN_WOUND_HEALING	0.0453853791669409	0.000627506918936214	red
WP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.0115300313560577	0.00236740460885249	red
WP_CALCIUM_REGULATION_IN_CARDIAC_CELLS	0.0170750334491682	0.00510215287071373	red
WP_CALORIC_RESTRICTION_AND_AGING	0.139822159636142	0.00552301033521652	red
WP_CAMKK2_PATHWAY	0.157377730302902	0.00137810896062849	red
WP_CANCER_IMMUNOTHERAPY_BY_CTLA4_BLOCKADE	-0.0857136867105937	0.0109138203126196	blue
WP_CANCER_IMMUNOTHERAPY_BY_PD1_BLOCKADE	-0.0424970319628237	0.0473912900432269	blue
WP_CANNABINOID_RECEPTOR_SIGNALING	0.0376225787753432	0.00608130636172399	red
WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING	0.0440631356963038	0.00687608257196919	red
WP_CANONICAL_AND_NONCANONICAL_TGFB_SIGNALING	0.0473278396997117	0.0102063074817223	red
WP_CANONICAL_NFKB_PATHWAY	0.14905720733733	0.00704148781886316	red
WP_CARDIAC_HYPERTROPHIC_RESPONSE	0.0880721891673313	0.00323177924296134	red
WP_CARDIAC_PROGENITOR_DIFFERENTIATION	-0.0354472886394923	0.0011449202800343	blue
WP_CCL18_SIGNALING_PATHWAY	0.112528436796686	0.0163335579684332	red
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE	-0.223465635159373	0.00919060571314801	blue
WP_CELLTYPE_DEPENDENT_SELECTIVITY_OF_CCK2R_SIGNALING	-0.241358868714573	0.0254678388414205	blue
WP_CELLULAR_PROTEOSTASIS	0.1452862968275	0.0060407918887191	red
WP_CELL_CYCLE	0.258264176573059	0.000325329908989189	red
WP_CELL_DIFFERENTIATION_EXPANDED_INDEX	0.116479709966829	0.00654854346868346	red
WP_CELL_DIFFERENTIATION_INDEX	0.156839910991814	0.00428485622386457	red
WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	0.118113644448306	0.00180349540735884	red
WP_CEREBRAL_ORGANIC_ACIDURIAS_INCLUDING_DISEASES	0.129541365513402	0.00560124660501897	red
WP_CHEMOKINE_SIGNALING_PATHWAY	0.0386885699011449	0.00235667127982866	red
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.281660986727003	0.00255098894246665	red
WP_CHOLESTEROL_BIOSYNTHESIS_WITH_SKELETAL_DYSPLASIAS	0.362576630980955	0.00451095298752292	red
WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	0.208909322803603	0.0029413147518493	red
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER	0.155312131156631	0.00160634358717651	red
WP_CILIARY_LANDSCAPE	0.201977373290085	0.00142138311333643	red
WP_CILIOPATHIES	-0.0174762126024888	0.00560239878967793	blue
WP_CIRCADIAN_RHYTHM_GENES	0.0862280209430932	0.000971574884194351	red
WP_CLASSICAL_PATHWAY_OF_STEROIDOGENESIS_WITH_GLUCOCORTICOID_AND_MINERALOCORTICOID_METABOLISM	-0.156895236124309	0.00625154427222419	blue
WP_CLEAR_CELL_RENAL_CELL_CARCINOMA_PATHWAYS	0.128942504962346	0.00272973616369644	red
WP_CODEINE_AND_MORPHINE_METABOLISM	-0.30977250169908	0.0023771637105306	blue
WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME	0.205774093381702	0.0100848403104453	red
WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION	0.0642253835891619	0.0017654372207557	red
WP_COMPLEMENT_ACTIVATION	-0.129892480416322	0.0139101307534406	blue
WP_COMPLEMENT_AND_COAGULATION_CASCADES	-0.000449824907365737	0.00141116298401157	blue
WP_COMPLEMENT_SYSTEM	0.0462032524292257	0.00271897272240853	red
WP_COMPLEMENT_SYSTEM_IN_NEURONAL_DEVELOPMENT_AND_PLASTICITY	0.0230469974006873	0.00110169794065728	red
WP_CONGENITAL_GENERALIZED_LIPODYSTROPHY_CGL	0.168203171521455	0.0156210382271154	red
WP_CONSTITUTIVE_ANDROSTANE_RECEPTOR_PATHWAY	0.0663266768668318	0.00880137083159109	red
